trx_id;account_id;trx_type;amount_idr;merchant_name;merchant_category;trx_date;trx_time;balance_after_idr;status;channel
TRX001939;ACC00361;debit;399923;PDAM;bills;09/08/2022;22:50:37;46335920;success;mobile_app
TRX001940;ACC00227;transfer_in;45900163;Transfer;transfer;27/02/2022;07:16:28;577836;success;mobile_app
TRX001941;ACC01112;debit;75546;Shell;transport;19/01/2024;17:15:46;8398241;success;mobile_app
TRX001942;ACC00036;credit;3502571;Salary;transfer;11/12/2022;15:06:01;10715210;success;mobile_app
TRX001943;ACC00519;transfer_out;10875518;Transfer;transfer;29/06/2022;06:20:41;21750751;failed;merchant
TRX001944;ACC00508;top_up;753405;Grab;transport;15/05/2022;22:28:04;23224868;success;mobile_app
TRX001945;ACC00577;top_up;215097;Bluebird;transport;02/07/2024;20:05:44;33302399;success;mobile_app
TRX001946;ACC00529;debit;1349940;Bluebird;transport;12/09/2023;03:31:51;34272815;success;web
TRX001947;ACC00348;transfer_in;9972790;Transfer;transfer;08/03/2022;12:59:34;32651516;success;web
TRX001948;ACC00635;debit;1165648;Alfamart;groceries;15/11/2024;09:22:29;116823480;success;atm
TRX001949;ACC01014;transfer_in;46183070;Transfer;transfer;24/07/2022;18:42:41;13901292;success;mobile_app
TRX001950;ACC01041;transfer_out;12436527;Transfer;transfer;24/08/2023;19:38:12;16357563;success;mobile_app
TRX001951;ACC00788;debit;887091;Tokopedia;shopping;15/02/2023;06:58:33;36367801;success;mobile_app
TRX001952;ACC00560;credit;4928596;Tokopedia;shopping;01/06/2024;03:27:52;154820215;success;mobile_app
TRX001953;ACC00674;debit;959328;Superindo;groceries;01/05/2023;12:30:05;318487928;success;web
TRX001954;ACC00645;credit;7056237;Hypermart;groceries;06/05/2023;02:11:06;24376824;success;web
TRX001955;ACC00741;transfer_out;22298120;Transfer;transfer;05/03/2024;19:49:28;120853481;success;atm
TRX001956;ACC01038;credit;2412392;Salary;transfer;13/07/2023;02:35:27;23116469;success;atm
TRX001957;ACC00493;debit;1595262;Hokben;food_delivery;12/02/2024;14:35:59;49717382;success;mobile_app
TRX001958;ACC00941;transfer_in;33077247;Transfer;transfer;14/06/2023;00:56:49;31658444;success;atm
TRX001959;ACC00358;transfer_in;23220357;Transfer;transfer;21/05/2023;03:28:21;44743985;success;mobile_app
TRX001960;ACC00647;credit;1774813;Tokopedia;shopping;28/08/2023;22:14:34;70801593;success;mobile_app
TRX001961;ACC00569;transfer_in;31376579;Transfer;transfer;15/09/2022;12:30:21;19271517;success;mobile_app
TRX001962;ACC01076;credit;9931041;Indomaret;groceries;26/08/2023;02:16:08;258776790;success;atm
TRX001963;ACC00155;transfer_in;26427953;Transfer;transfer;07/02/2023;13:43:46;18014565;success;mobile_app
TRX001964;ACC00899;debit;685551;Shell;transport;06/12/2024;05:12:07;136847718;success;mobile_app
TRX001965;ACC01042;credit;3677004;Shopee;shopping;06/01/2024;17:44:43;3143217;success;atm
TRX001966;ACC00265;transfer_out;15593812;Transfer;transfer;12/08/2024;13:15:32;24993262;success;web
TRX001967;ACC00956;transfer_out;22112729;Transfer;transfer;31/10/2022;04:21:45;66559582;success;mobile_app
TRX001968;ACC01199;transfer_in;13263278;Transfer;transfer;12/05/2024;12:11:32;98194522;success;mobile_app
TRX001969;ACC00192;credit;1994053;Lazada;shopping;11/03/2023;20:21:38;6173346;success;mobile_app
TRX001970;ACC00491;transfer_in;24883439;Transfer;transfer;08/04/2022;13:42:36;37982697;success;atm
TRX001971;ACC00823;credit;2205312;Hypermart;groceries;07/01/2025;13:15:50;137795077;success;atm
TRX001972;ACC01134;transfer_out;17515397;Transfer;transfer;15/11/2023;10:44:40;265063;success;mobile_app
TRX001973;ACC01092;transfer_in;47130440;Transfer;transfer;05/09/2023;07:05:19;53444415;success;merchant
TRX001974;ACC00291;debit;1919822;ShopeeFood;food_delivery;01/06/2023;09:46:55;151371851;success;web
TRX001975;ACC00980;credit;6582646;Salary;transfer;30/09/2023;04:35:23;20482560;success;mobile_app
TRX001976;ACC00080;debit;1999100;Shopee;shopping;20/09/2024;20:44:29;8390367;success;mobile_app
TRX001977;ACC00901;debit;978639;Guardian;health;20/04/2023;01:28:50;43157044;success;web
TRX001978;ACC01022;debit;1409013;Transmart;groceries;27/02/2022;12:45:41;40882804;success;merchant
TRX001979;ACC00242;transfer_in;19088150;Transfer;transfer;17/02/2022;15:10:52;88699549;success;mobile_app
TRX001980;ACC00993;debit;1533350;Hypermart;groceries;31/08/2022;22:47:04;22898346;success;mobile_app
TRX001981;ACC00380;transfer_in;9438752;Transfer;transfer;18/04/2022;18:09:52;29217267;success;mobile_app
TRX001982;ACC00527;transfer_in;393448;Transfer;transfer;03/01/2023;18:44:22;21011929;success;mobile_app
TRX001983;ACC00229;debit;548370;Zenius;education;23/04/2022;22:22:23;26655704;success;mobile_app
TRX001984;ACC00603;credit;3200579;Transmart;groceries;27/02/2022;08:39:58;25964674;success;mobile_app
TRX001985;ACC01183;transfer_out;9880051;Transfer;transfer;04/10/2023;12:59:34;15070338;success;mobile_app
TRX001986;ACC00336;transfer_out;7830951;Transfer;transfer;05/02/2023;06:52:15;12115007;success;web
TRX001987;ACC00751;transfer_out;29125298;Transfer;transfer;28/04/2024;10:04:36;23989406;success;mobile_app
TRX001988;ACC00714;transfer_in;3661318;Transfer;transfer;19/02/2025;04:18:05;26460848;success;mobile_app
TRX001989;ACC00288;credit;872675;Uniqlo;shopping;06/06/2023;21:54:47;16215377;success;web
TRX001990;ACC00099;debit;1349709;Disney+;entertainment;01/09/2022;15:43:30;35623803;success;mobile_app
TRX001991;ACC00701;transfer_out;21907640;Transfer;transfer;24/04/2023;22:40:02;168853722;success;mobile_app
TRX001992;ACC00378;transfer_out;3401161;Transfer;transfer;24/12/2024;05:05:51;18595645;success;atm
TRX001993;ACC00041;transfer_out;22368778;Transfer;transfer;21/01/2023;18:10:14;38452838;success;web
TRX001994;ACC00919;credit;8791384;Salary;transfer;23/06/2022;21:51:52;5105762;success;web
TRX001995;ACC00152;debit;1834753;CGV;entertainment;14/02/2025;07:56:25;31235016;success;atm
TRX001996;ACC01182;top_up;817775;Spotify;entertainment;30/12/2023;14:38:56;18610713;success;mobile_app
TRX001997;ACC00876;credit;4587094;Indomaret;groceries;23/05/2022;19:41:43;43691694;success;mobile_app
TRX001998;ACC00717;top_up;483282;Spotify;entertainment;07/12/2024;12:15:37;35466375;success;atm
TRX001999;ACC00957;debit;1702930;Lotte Mart;groceries;18/11/2022;07:32:44;11716285;success;atm
TRX002000;ACC00358;debit;157468;Udemy;education;04/06/2022;08:20:00;40015960;success;atm
TRX002001;ACC00058;transfer_in;41848399;Transfer;transfer;18/01/2024;15:08:33;18746762;success;atm
TRX002002;ACC00605;transfer_in;15907889;Transfer;transfer;03/07/2022;00:24:54;128824663;success;mobile_app
TRX002003;ACC00554;debit;1099888;Pertamina;transport;26/02/2024;10:52:13;423231846;success;web
TRX002004;ACC00131;transfer_out;23278161;Transfer;transfer;07/09/2023;18:24:25;47041665;success;atm
TRX002005;ACC00424;debit;1178826;Zalora;shopping;08/12/2023;23:21:47;22431209;success;mobile_app
TRX002006;ACC00183;debit;1945313;Hokben;food_delivery;16/01/2024;21:19:19;29980638;success;web
TRX002007;ACC00759;credit;2419015;Salary;transfer;03/07/2024;08:03:23;11652797;success;merchant
TRX002008;ACC01146;debit;405900;Grab;transport;30/07/2022;23:41:28;20630567;success;mobile_app
TRX002009;ACC00135;debit;1640268;BPJS;bills;20/12/2024;07:36:04;313314376;success;mobile_app
TRX002010;ACC00439;debit;585261;Hokben;food_delivery;17/04/2022;07:40:31;101828358;success;web
TRX002011;ACC00170;debit;324952;Zenius;education;01/12/2023;14:20:22;33848562;success;mobile_app
TRX002012;ACC01054;debit;127102;Superindo;groceries;23/05/2024;20:47:13;491742660;success;atm
TRX002013;ACC00057;transfer_out;5363706;Transfer;transfer;16/12/2023;03:29:24;38506031;success;mobile_app
TRX002014;ACC00433;debit;354420;Udemy;education;05/05/2024;05:06:54;3839126;success;mobile_app
TRX002015;ACC00742;credit;5882097;Alfamart;groceries;23/01/2024;12:59:22;39513808;success;mobile_app
TRX002016;ACC00159;transfer_in;11582163;Transfer;transfer;30/10/2023;19:02:37;43710502;success;mobile_app
TRX002017;ACC00729;debit;636108;Udemy;education;03/03/2023;14:27:54;14914955;success;merchant
TRX002018;ACC01107;transfer_out;23872648;Transfer;transfer;26/12/2022;11:26:59;357523936;success;merchant
TRX002019;ACC00752;credit;7237539;Blibli;shopping;13/06/2024;13:37:22;27389889;success;atm
TRX002020;ACC00385;credit;125087;Tokopedia;shopping;22/02/2025;13:55:23;249706239;success;mobile_app
TRX002021;ACC01141;transfer_in;39094961;Transfer;transfer;26/04/2024;08:55:21;298741388;success;mobile_app
TRX002022;ACC00915;transfer_in;452021;Transfer;transfer;04/10/2023;19:08:55;33614710;success;mobile_app
TRX002023;ACC01150;credit;5257758;Salary;transfer;19/05/2024;08:24:39;5811333;success;atm
TRX002024;ACC00875;debit;1539832;Hypermart;groceries;24/03/2024;13:53:00;40381785;success;mobile_app
TRX002025;ACC00827;transfer_out;27527854;Transfer;transfer;11/01/2023;16:23:02;42680334;success;mobile_app
TRX002026;ACC01014;debit;984517;Tokopedia;shopping;30/11/2022;00:40:39;7923154;success;mobile_app
TRX002027;ACC00817;debit;396804;CGV;entertainment;26/01/2022;05:37:52;27695110;success;mobile_app
TRX002028;ACC00934;top_up;931539;Telkomsel;bills;14/02/2024;07:20:46;349728370;success;mobile_app
TRX002029;ACC00598;credit;9950426;Uniqlo;shopping;07/07/2022;10:42:06;22449058;success;atm
TRX002030;ACC00803;debit;1590816;Steam;entertainment;23/01/2025;10:14:57;36996706;success;mobile_app
TRX002031;ACC00305;transfer_out;9891286;Transfer;transfer;17/05/2022;13:37:22;11441505;success;mobile_app
TRX002032;ACC00831;debit;1163694;Udemy;education;12/06/2022;04:00:36;0;success;mobile_app
TRX002033;ACC00220;credit;5115517;Superindo;groceries;26/05/2023;02:07:05;162773402;success;atm
TRX002034;ACC01030;debit;898417;Transmart;groceries;16/01/2025;19:45:06;266980669;success;mobile_app
TRX002035;ACC00007;debit;1585700;Zalora;shopping;08/03/2024;20:54:06;32790014;success;atm
TRX002036;ACC00666;debit;1786070;Zalora;shopping;02/10/2024;11:49:33;46780753;success;mobile_app
TRX002037;ACC00714;credit;4622662;Salary;transfer;02/07/2022;00:45:19;25696746;success;mobile_app
TRX002038;ACC00506;top_up;863167;XL Axiata;bills;18/01/2023;17:40:59;194883579;success;mobile_app
TRX002039;ACC00671;transfer_in;31319986;Transfer;transfer;25/01/2025;14:11:20;12832431;success;mobile_app
TRX002040;ACC00912;debit;711695;KFC;food_delivery;09/04/2022;18:13:29;293668405;success;mobile_app
TRX002041;ACC01146;top_up;886682;Shell;transport;16/02/2024;21:57:01;19718884;success;mobile_app
TRX002042;ACC01032;transfer_in;7666207;Transfer;transfer;09/03/2023;11:52:06;22416736;success;web
TRX002043;ACC00652;transfer_out;18726498;Transfer;transfer;24/02/2023;12:54:38;80759264;success;merchant
TRX002044;ACC00882;transfer_in;24560552;Transfer;transfer;07/01/2025;05:31:29;42396073;success;atm
TRX002045;ACC00996;transfer_in;8918093;Transfer;transfer;07/10/2022;13:38:53;4652123;success;mobile_app
TRX002046;ACC00948;transfer_in;45156114;Transfer;transfer;31/05/2023;19:01:27;88772768;success;web
TRX002047;ACC00445;credit;2137391;Salary;transfer;23/01/2022;05:45:14;156867777;success;mobile_app
TRX002048;ACC00338;debit;1318434;Indihome;bills;25/02/2024;18:07:21;26371607;success;mobile_app
TRX002049;ACC00648;transfer_in;13164261;Transfer;transfer;25/02/2025;11:59:40;83442655;success;mobile_app
TRX002050;ACC00513;credit;9564168;Lotte Mart;groceries;05/07/2023;18:44:05;17467422;success;merchant
TRX002051;ACC01166;transfer_out;17791707;Transfer;transfer;16/10/2024;00:07:35;73449543;success;mobile_app
TRX002052;ACC00216;debit;493349;XXI Cinema;entertainment;30/10/2023;21:59:10;25540874;success;mobile_app
TRX002053;ACC00230;debit;359017;PLN;bills;24/06/2024;00:42:29;28720347;success;mobile_app
TRX002054;ACC00144;credit;7033679;Salary;transfer;19/05/2023;23:32:31;7643975;success;web
TRX002055;ACC00172;debit;1997071;Grab;transport;14/04/2022;16:09:11;40068992;success;mobile_app
TRX002056;ACC00695;credit;4063490;Tokopedia;shopping;02/10/2024;16:49:56;23032085;success;mobile_app
TRX002057;ACC01009;transfer_out;19717225;Transfer;transfer;25/12/2023;15:07:51;0;success;mobile_app
TRX002058;ACC00350;transfer_in;22964640;Transfer;transfer;04/02/2022;00:45:50;295053211;success;web
TRX002059;ACC00723;debit;586703;McDonald's;food_delivery;31/03/2022;22:07:34;381255880;success;atm
TRX002060;ACC00234;debit;1042206;PDAM;bills;12/06/2023;01:14:56;4262663;success;mobile_app
TRX002061;ACC01165;transfer_in;22386423;Transfer;transfer;06/07/2022;15:14:14;15479796;success;mobile_app
TRX002062;ACC00283;debit;1060323;Grab;transport;07/04/2022;02:40:56;70814969;success;mobile_app
TRX002063;ACC01197;transfer_in;37213586;Transfer;transfer;24/01/2024;09:25:11;32910065;success;mobile_app
TRX002064;ACC00942;top_up;19113;Netflix;entertainment;04/05/2024;05:02:32;117038232;success;mobile_app
TRX002065;ACC00327;debit;968527;Guardian;health;06/08/2023;23:40:40;10177420;success;atm
TRX002066;ACC00535;credit;9697562;Salary;transfer;27/08/2022;22:15:56;32831275;success;mobile_app
TRX002067;ACC00248;debit;578040;XL Axiata;bills;12/02/2024;17:58:44;17350900;success;mobile_app
TRX002068;ACC00067;transfer_in;37910469;Transfer;transfer;19/06/2022;16:18:32;440744437;success;atm
TRX002069;ACC00639;credit;9847049;Uniqlo;shopping;18/06/2024;04:22:18;495266758;success;mobile_app
TRX002070;ACC00136;debit;535769;PDAM;bills;09/08/2022;14:53:23;44880751;success;mobile_app
TRX002071;ACC00640;transfer_in;17741565;Transfer;transfer;26/02/2024;10:06:55;15777163;success;mobile_app
TRX002072;ACC00643;debit;1464931;Blibli;shopping;26/09/2023;16:04:51;38546608;success;merchant
TRX002073;ACC00779;debit;292340;Apotek K24;health;16/02/2024;10:55:01;12672344;success;atm
TRX002074;ACC00575;transfer_out;8438683;Transfer;transfer;03/05/2023;02:30:59;33775905;success;mobile_app
TRX002075;ACC00384;debit;1979504;GrabFood;food_delivery;13/06/2024;22:38:39;24892291;success;mobile_app
TRX002076;ACC00647;credit;3651321;Blibli;shopping;17/09/2024;04:47:49;73644411;success;merchant
TRX002077;ACC00299;top_up;273569;PDAM;bills;12/06/2023;03:10:20;27890239;success;merchant
TRX002078;ACC00511;transfer_out;22779766;Transfer;transfer;08/03/2023;08:48:06;365617537;success;mobile_app
TRX002079;ACC01170;debit;491468;Zenius;education;31/03/2022;14:19:58;463677469;success;atm
TRX002080;ACC01190;debit;1736164;Ruangguru;education;17/04/2022;13:15:10;245781974;success;atm
TRX002081;ACC00144;top_up;229925;Indihome;bills;23/11/2022;03:00:33;12686130;success;web
TRX002082;ACC00478;top_up;492386;Bluebird;transport;23/01/2025;05:26:14;101069135;success;mobile_app
TRX002083;ACC00693;transfer_out;25918148;Transfer;transfer;27/01/2024;03:46:03;293789963;success;web
TRX002084;ACC00848;transfer_out;18972066;Transfer;transfer;22/11/2024;22:42:05;203970663;success;mobile_app
TRX002085;ACC00245;transfer_out;20237690;Transfer;transfer;08/07/2023;05:35:07;40904497;success;merchant
TRX002086;ACC00588;debit;1645836;Superindo;groceries;07/06/2023;06:12:42;25102357;success;merchant
TRX002087;ACC00781;debit;1710279;PDAM;bills;20/01/2023;09:36:43;11114217;success;merchant
TRX002088;ACC00243;transfer_out;14975401;Transfer;transfer;19/09/2022;20:00:17;15263431;success;web
TRX002089;ACC00541;debit;321042;PDAM;bills;07/03/2022;00:39:41;32194791;success;atm
TRX002090;ACC01130;debit;798906;Spotify;entertainment;01/10/2022;09:41:14;0;success;atm
TRX002091;ACC00112;transfer_out;5777977;Transfer;transfer;19/09/2023;08:30:32;35409719;success;web
TRX002092;ACC00070;top_up;134603;PLN;bills;09/12/2022;11:31:39;49479665;success;atm
TRX002093;ACC01055;top_up;91904;PDAM;bills;14/09/2023;03:36:32;0;success;web
TRX002094;ACC00404;top_up;315008;CGV;entertainment;08/01/2024;05:02:28;144484248;success;web
TRX002095;ACC00192;credit;9116971;Salary;transfer;24/06/2022;02:59:49;10076342;success;mobile_app
TRX002096;ACC00475;credit;6036767;Salary;transfer;22/05/2024;12:22:54;34697216;success;mobile_app
TRX002097;ACC00119;debit;588908;PLN;bills;22/10/2022;14:28:24;440242;success;mobile_app
TRX002098;ACC00313;debit;825713;Bluebird;transport;23/08/2024;11:05:01;6050505;success;mobile_app
TRX002099;ACC00541;credit;6945468;Hypermart;groceries;23/08/2024;09:15:37;38800629;success;atm
TRX002100;ACC00592;credit;7617005;Indomaret;groceries;24/01/2025;08:51:58;155559197;success;web
TRX002101;ACC00185;transfer_out;7662546;Transfer;transfer;08/04/2022;05:06:11;23607081;success;mobile_app
TRX002102;ACC00394;debit;416206;Zenius;education;08/11/2023;03:05:08;307425441;success;atm
TRX002103;ACC00076;transfer_out;6948096;Transfer;transfer;27/06/2022;01:09:24;323192557;success;mobile_app
TRX002104;ACC01077;debit;87715;Guardian;health;27/08/2023;17:46:59;242772471;success;atm
TRX002105;ACC00858;debit;329619;Bluebird;transport;31/07/2023;12:21:52;7760614;success;web
TRX002106;ACC00919;debit;171212;Watsons;health;08/07/2022;09:23:22;14633450;success;mobile_app
TRX002107;ACC00517;credit;3830017;Uniqlo;shopping;01/08/2023;05:53:59;30143608;success;mobile_app
TRX002108;ACC00395;top_up;278055;Pertamina;transport;14/07/2024;12:47:54;444381337;success;mobile_app
TRX002109;ACC00996;top_up;515242;Gojek;transport;06/10/2024;09:41:28;12665273;success;mobile_app
TRX002110;ACC00685;transfer_out;25269657;Transfer;transfer;18/11/2023;05:48:09;48496379;success;merchant
TRX002111;ACC00423;transfer_in;24260646;Transfer;transfer;24/05/2024;08:09:23;36555540;success;atm
TRX002112;ACC01103;credit;6348858;Shopee;shopping;14/09/2024;02:39:53;63343600;success;mobile_app
TRX002113;ACC00478;debit;1584399;Zenius;education;22/05/2022;03:27:02;100460865;success;mobile_app
TRX002114;ACC00929;transfer_out;7920250;Transfer;transfer;29/01/2024;05:59:05;312446533;success;merchant
TRX002115;ACC00779;debit;394952;PLN;bills;11/07/2022;11:01:43;7653514;success;mobile_app
TRX002116;ACC01144;transfer_in;4180590;Transfer;transfer;10/12/2024;13:53:35;24437469;success;web
TRX002117;ACC01102;debit;1115832;Lazada;shopping;26/10/2024;20:14:27;21303965;success;mobile_app
TRX002118;ACC00653;transfer_in;30187125;Transfer;transfer;04/02/2024;19:28:36;10249801;success;merchant
TRX002119;ACC01190;debit;742831;PDAM;bills;29/04/2022;23:49:54;246931188;success;mobile_app
TRX002120;ACC00940;credit;8060012;Blibli;shopping;20/11/2024;08:37:31;52517490;success;mobile_app
TRX002121;ACC00155;transfer_out;29907739;Transfer;transfer;16/07/2024;16:55:41;24304099;success;web
TRX002122;ACC00455;transfer_out;7853721;Transfer;transfer;27/04/2022;16:06:21;50812726;success;mobile_app
TRX002123;ACC00985;top_up;557816;CGV;entertainment;20/06/2023;11:06:06;184394431;success;atm
TRX002124;ACC00394;transfer_out;13898859;Transfer;transfer;14/09/2024;02:41:45;306870635;success;atm
TRX002125;ACC00383;credit;2920220;Salary;transfer;18/06/2024;03:01:56;15425738;success;merchant
TRX002126;ACC00364;transfer_out;20944010;Transfer;transfer;24/01/2024;19:41:24;19953726;failed;mobile_app
